Model name,Dataset / asset,Number of qubits,VQC layers,Feature set,RMSE,MAE,Directional Accuracy,Training time,Inference time,Parameter count,Circuit depth,Notes
ContextualQNN-d4,AAPL,6,3,"Density-based return buckets, d=4, T=2, tau=1",N/A,N/A,0.23076923076923078,27.772712500001944,0.23195809999742778,36,12,"240 epochs, 256 context-target samples, d=4, T=2, num_layers=3, learning_rate=0.05, spsa_perturbation=0.01. Data source: yfinance."
