epoch,fidelity_loss
1,0.6608477569341712
2,0.617695076843567
3,0.6111036427433464
4,0.6102040702443823
5,0.60804891305926
6,0.6021525422301744
7,0.5993376479545641
8,0.5662467727586964
9,0.5647493145531783
10,0.5643947137742961
11,0.5149141139776875
12,0.5148444317820944
13,0.46307704491196133
14,0.4450067964706506
15,0.4156506098482132
16,0.4135614181947067
17,0.41313525142700364
18,0.40415303103901107
19,0.40075762001289944
20,0.3997498718699259
21,0.3726365921433648
22,0.3725070889478121
23,0.3498724190352957
24,0.3494651637866306
25,0.3455731312247744
26,0.34495002313772977
27,0.3430178065467402
28,0.3419979915101105
29,0.33683974991955795
30,0.33135646754100206
31,0.3301927706362159
32,0.32576883632762854
33,0.32522885522185907
34,0.3126817992814485
35,0.31106646575951014
36,0.30741347879288944
37,0.3066538950590579
38,0.3066243969215647
39,0.30352989457890056
40,0.2930062605974257
41,0.29258256335223076
42,0.2871135322939143
43,0.2779750700395723
44,0.2774590748284554
45,0.27709393220709344
46,0.27605805580720644
47,0.2714473102922181
48,0.2674891967199011
49,0.2674151280064816
50,0.2546138433357839
51,0.2502949072585603
52,0.24494673339254783
53,0.2431731535602358
54,0.23880770518041672
55,0.23733804476233356
56,0.23653151201213918
57,0.23635787300840302
58,0.23576118573967994
59,0.2357448080299342
60,0.23566731764850743
61,0.22907340466409734
62,0.22899402446710596
63,0.2260494270432165
64,0.2237774244064829
65,0.2230564181956785
66,0.22274575329640045
67,0.2194841969314448
68,0.21722515721523683
69,0.2156128891186477
70,0.21551821746025185
71,0.2150069907226354
72,0.21499391524049705
73,0.20802728867342632
74,0.20758324692247818
75,0.20709543354972568
76,0.2064851234726474
77,0.1981379354706469
78,0.19752324017688008
79,0.19750807444657675
80,0.19750503186492097
81,0.1963354543318433
82,0.18563502325235082
83,0.18541598664111947
84,0.18532821269327673
85,0.18496183428218207
86,0.1847387045348988
87,0.18218029179850787
88,0.18154910511911815
89,0.1807338066105157
90,0.17975923118879902
91,0.17973805523442132
92,0.17953078452193605
93,0.17952265686419852
94,0.17772495831300275
95,0.1761780827855657
96,0.1759643330900407
97,0.17331306713202543
98,0.1726384097166747
99,0.1712925296610527
100,0.17121022641096642
101,0.1711130367019887
102,0.17111055898958494
103,0.17070295675338462
104,0.1707029448430669
105,0.1707013654517842
106,0.17069981850931018
107,0.17012523070254418
108,0.16998486976869867
109,0.1681175231712743
110,0.16707622008088757
111,0.16559177751070037
112,0.16457590940446035
113,0.16405486039986034
114,0.1638881302559257
115,0.1638186348566491
116,0.1632191080686803
117,0.16254078212170872
118,0.1621121920622411
119,0.16211102009371345
120,0.1621105099419949
121,0.16191746821561342
122,0.16182847568877032
123,0.16012341553649806
124,0.16010618788594597
125,0.16005901185467902
126,0.1597605360940652
127,0.15913408254876055
128,0.15913407793832438
129,0.1590943203899487
130,0.15868855867529036
131,0.15752782045184344
132,0.15752020772847458
133,0.1574068853678459
134,0.15734276377714085
135,0.15554667470530414
136,0.1555448374977632
137,0.15529814567488295
138,0.15482660070563664
139,0.15481957331867532
140,0.15476122684515473
141,0.15455474429554553
142,0.15389526795291575
143,0.1537764178904194
144,0.1536803545360882
145,0.15348490728170702
146,0.15284999286153483
147,0.15146930749163864
148,0.1510843560348268
149,0.14995980064162115
150,0.14926626114743163
151,0.14916797614233668
152,0.14907487983048873
153,0.14893221288894765
154,0.14892489718266566
155,0.14890399536882493
156,0.14877626132825492
157,0.14875824330283002
158,0.1482728824406648
159,0.1480872720221297
160,0.14718593948425784
