Model name,Dataset / asset,Number of qubits,VQC layers,Feature set,RMSE,MAE,Directional Accuracy,Training time,Inference time,Parameter count,Circuit depth,Notes
ContextualQNN-d4,AAPL,6,3,"Density-based return buckets, d=4, T=2, tau=1",N/A,N/A,0.23076923076923078,15.369179500001337,0.16031920000023092,36,12,"160 epochs, 192 context-target samples, d=4, T=2, num_layers=3, learning_rate=0.08, spsa_perturbation=0.01. Data source: yfinance."
