epoch,fidelity_loss
1,0.6976862904731367
2,0.6936869683059848
3,0.6907211056292859
4,0.6550333389025325
5,0.5905044515655081
6,0.5891431736397535
7,0.5365070703355531
8,0.5340138983473643
9,0.5252002779484686
10,0.5003088692294888
11,0.49963509905375475
12,0.4834443339813578
13,0.4675968105918612
14,0.44717615162196933
15,0.44466416025519717
16,0.4445650777942431
17,0.4424664561366161
18,0.39691046992610335
19,0.395264035657511
20,0.37952506278522236
21,0.3795186440254267
22,0.37917546017549625
23,0.3788742704739607
24,0.37872249540278535
25,0.3774852101922163
26,0.37607761015195385
27,0.3760560646881347
28,0.3725373694498315
29,0.3696307293417475
30,0.365828967985268
31,0.36099332083687313
32,0.3341914534582295
33,0.3330870489358251
34,0.3322112003080567
35,0.3270041329680239
36,0.31929072044783524
37,0.31733437729133673
38,0.30525318049289907
39,0.30272609111706117
40,0.29874126002196744
41,0.29823571804718213
42,0.29823297604424287
43,0.29662322258932494
44,0.28391377765541015
45,0.2746020032726836
46,0.27081367747942325
47,0.2665798377785394
48,0.2665763483707113
49,0.26647905402624444
50,0.2661171651034596
51,0.2643095524767478
52,0.2624460534793466
53,0.25510992469823573
54,0.25468963958156515
55,0.25077802206248817
56,0.250775446876058
57,0.24620873661302106
58,0.24221525406046335
59,0.2397901329749617
60,0.23832104803902038
61,0.2383094814511568
62,0.2326591574256567
63,0.23246576242014383
64,0.22587094790127288
65,0.22389904407315597
66,0.22386498849234754
67,0.2216540415844365
68,0.22109338617630508
69,0.220569220377629
70,0.22027338179857164
71,0.21706505955849117
72,0.21642427706600542
73,0.21453943448023505
74,0.21182045037586097
75,0.21181618564654187
76,0.2076875455352266
77,0.20542247567892058
78,0.2053830419588391
79,0.20520888351620362
80,0.20371395604541864
81,0.20259503815147822
82,0.20254056906282858
83,0.20243111240267397
84,0.19756396073093208
85,0.19442381068548215
86,0.19246603462959172
87,0.19016233638364036
88,0.19013558030848926
89,0.1886173577923415
90,0.18693241709664787
91,0.18689974274817417
92,0.18644804028211706
93,0.18628868654888475
94,0.18627272763965877
95,0.18613769478160705
96,0.18581688570496452
97,0.182938460647101
98,0.17854800512513946
99,0.1785370269191665
100,0.17729773528782014
101,0.17729127228346717
102,0.17711368530750124
103,0.1769260499076966
104,0.17610027020772484
105,0.1760586808860803
106,0.17536314131285585
107,0.1750999859957809
108,0.17504033240605404
109,0.1746123421796168
110,0.1745796904010831
111,0.17436616518386863
112,0.17436156385611098
113,0.1742289252416769
114,0.17290602629104862
115,0.17258012032659398
116,0.1720612412742349
117,0.17078525764726782
118,0.17040955405191965
119,0.17028175777164228
120,0.17012672663516465
121,0.16891189253347239
122,0.16816065245286438
123,0.16810238196404392
124,0.16793845651325595
125,0.16778242434255228
126,0.16648047287199863
127,0.16576568960559843
128,0.16482456632410353
129,0.16478524779999454
130,0.16301738017528422
131,0.15699978342453172
132,0.15697638578746745
133,0.1564996710020488
134,0.15649518339223342
135,0.15563256632499553
136,0.155102544440267
137,0.1550872566378533
138,0.15450920959798062
139,0.1523431442888229
140,0.14593150333716812
141,0.14591923515165695
142,0.1457930898081543
143,0.14558467470215258
144,0.14556711965889688
145,0.14525963196798383
146,0.1452245706801988
147,0.14517493883724084
148,0.1449396374120363
149,0.1447589845627677
150,0.14288365853790397
151,0.1424228847909873
152,0.14073457430042724
153,0.14063273534976356
154,0.1400720395660567
155,0.13814535279153906
156,0.13794392066430286
157,0.13623548870945112
158,0.13454048673986485
159,0.13390124723781519
160,0.1338513414534403
161,0.13382717451127898
162,0.133274834473518
163,0.1332020557182814
164,0.13199875570753233
165,0.13131154700909897
166,0.1308407791209834
167,0.1303508966698062
168,0.13016955036738675
169,0.1300552402961785
170,0.1299265820133677
171,0.1298804435493093
172,0.1296118034694795
173,0.1286730943989018
174,0.12862111582224073
175,0.12856194201231833
176,0.12836354129831284
177,0.12835713100030555
178,0.12835318064563558
179,0.12822249096957022
180,0.127761924642269
181,0.1277288043118899
182,0.12769966818792092
183,0.12717228373331102
184,0.12633414355350506
185,0.12622979413121402
186,0.12575557839709653
187,0.12548887208986684
188,0.12506184838544832
189,0.12473835925438531
190,0.12468785055053264
191,0.12426023482648751
192,0.12425834322946189
193,0.1241822686124338
194,0.12418111833966747
195,0.12417783734554189
196,0.1240243168932519
197,0.1221709888413742
198,0.12130329549864832
199,0.12121192443056525
200,0.12118312440516052
201,0.12112797527035066
202,0.12112760222652727
203,0.11996285934371648
204,0.1197026829612022
205,0.11956665716222022
206,0.11955391103942498
207,0.11955357875010503
208,0.1187117744764406
209,0.1185264685688315
210,0.11852122951935747
211,0.11844815102633768
212,0.11774201712443533
213,0.11727291849523691
214,0.11726968334053002
215,0.11726968332921439
216,0.11695436835671263
217,0.11678661111361786
218,0.11669679529769361
219,0.11652051644646837
220,0.11557736462527426
221,0.11554776763031303
222,0.11450302831834436
223,0.11449151212882304
224,0.1144867325412868
225,0.11345879479860609
226,0.11323578031460205
227,0.11319578858867366
228,0.1128442744317201
229,0.11284389870039342
230,0.112644109654333
231,0.11253019785011914
232,0.11216490217995104
233,0.11182856966391166
234,0.11136659988278183
235,0.11103511157461576
236,0.11092893482935573
237,0.11063915084975876
238,0.11062717300694463
239,0.11051868249529953
240,0.11041631388663822
