Model name,Dataset / asset,Number of qubits,VQC layers,Feature set,RMSE,MAE,Directional Accuracy,Training time,Inference time,Parameter count,Circuit depth,Notes
ContextualQNN-d4,AAPL,6,4,"Density-based return buckets, d=4, T=2, tau=1",N/A,N/A,0.19230769230769232,40.02358800000002,0.39390410000123666,48,16,"300 epochs, 256 context-target samples, d=4, T=2, num_layers=4, learning_rate=0.08, spsa_perturbation=0.01. Data source: yfinance."
