epoch,fidelity_loss
1,0.41368500259190055
2,0.3904629299370074
3,0.38156818589489455
4,0.3265564842908314
5,0.2883103055290287
6,0.2844525845300817
7,0.27858542832209954
8,0.2734795544305657
9,0.22338654258685647
10,0.22329507394446937
11,0.20250242287933262
12,0.19286669578134885
13,0.19262291200408657
14,0.1876610913132596
15,0.18299950778680957
16,0.18279391607243098
17,0.18120978627125256
18,0.1734227854202344
19,0.16098907603026932
20,0.13974515519767097
21,0.13744203685328077
22,0.1313040124470663
23,0.11330475289966603
24,0.11327575695992584
25,0.10765870774301707
26,0.09856548117006139
27,0.09685785464707612
28,0.09685666467033877
29,0.08495931468594649
30,0.0805547699019874
31,0.07739468071425973
32,0.07738459275675136
33,0.07728172483213605
34,0.07643612769158145
35,0.07361410598928406
36,0.07262159523699935
37,0.07166766671997848
38,0.0663597874598921
39,0.06598630424997412
40,0.06588320867465462
41,0.06412490714041374
42,0.06406293183919283
43,0.0639101544315444
44,0.06359350549506287
45,0.06269872313748455
46,0.05840328058391499
47,0.05208538645152829
48,0.048388740841298836
49,0.04802879092493627
50,0.0455788362541722
51,0.04227412203529666
52,0.041644197399044604
53,0.038808402660264696
54,0.038802898264631895
55,0.03767942193619224
56,0.03595085384749281
57,0.03574790711784226
58,0.03541136114730174
59,0.035041513816055844
60,0.03246722232222288
61,0.03166241262776173
62,0.03166237353889214
63,0.03062563663304057
64,0.030507350015625816
65,0.030237149891741304
66,0.02973989991136642
67,0.029725163074410088
68,0.029725084935085244
69,0.02900507538956528
70,0.028989966660968598
71,0.027726120608278962
72,0.02764753012315141
73,0.02635404783699232
74,0.026324089637114828
75,0.02380353685006168
76,0.023771366105560937
77,0.018284117193157604
78,0.01826390556687369
79,0.017840030188664632
80,0.017395565942514568
81,0.01698580169170079
82,0.016784574640163606
83,0.016382416630561836
84,0.016324956728495404
85,0.01632472979927404
86,0.015895945907546213
87,0.015709031798729373
88,0.015700715125374354
89,0.01562041822193877
90,0.015569277448455987
91,0.015355016435098442
92,0.01441420363596048
93,0.014408375102901466
94,0.013983478807365633
95,0.013925831868142086
96,0.013748804673490704
97,0.013349629112231899
98,0.013274636787791318
99,0.012300057389207003
100,0.012255225114214854
101,0.012168721768114926
102,0.012107977739954444
103,0.012026965710262114
104,0.01044731681444877
105,0.010443314455852393
106,0.009490009225771777
107,0.00887894030893089
108,0.008668493186695124
109,0.008535997822558067
110,0.008356077558929281
111,0.008241191341484252
112,0.007949551739627539
113,0.00794942265151656
114,0.007810854161810717
115,0.007643050008700088
116,0.0076428800299462585
117,0.0076426085771341135
118,0.007408260171793156
119,0.007278602801885352
120,0.007160138590466464
121,0.0068637063804208726
122,0.006776702089922412
123,0.006770500045110955
124,0.006754581557608698
125,0.006736340199606318
126,0.0067318635324591924
127,0.0066752016221217625
128,0.006491157643242346
129,0.006486897339958574
130,0.006327223783436149
131,0.006282761096931794
132,0.006267706925017297
133,0.006055061611466531
134,0.006023475016049197
135,0.0060232757695369635
136,0.0060075928076438745
137,0.005974158154420796
138,0.005907369533232856
139,0.005906138563022023
140,0.005898116164729038
141,0.0058938699209318615
142,0.0058803607552860016
143,0.005877290516060736
144,0.005826079832200244
145,0.0056949374010612855
146,0.005692707054081453
147,0.0056068250829089325
148,0.005604728034478514
149,0.005603558798022712
150,0.005585301278206563
151,0.005544699451803886
152,0.005525871053231157
153,0.0054533086343694845
154,0.00544357576037361
155,0.005419741229746068
156,0.005390714902060431
157,0.005365211016026009
158,0.005324563903925807
159,0.005297759203218823
160,0.005191888071286108
161,0.005116077671129267
162,0.005113686181425561
163,0.0049990234359989505
164,0.0049585380597762865
165,0.004822291353785646
166,0.0048211811036146315
167,0.004806057648409169
168,0.004727565492089976
169,0.004727011635325962
170,0.004667590038091883
171,0.004644750107936073
172,0.004644743403367693
173,0.0046282233518025115
174,0.004625280371932973
175,0.0046200956995966005
176,0.004619574974667175
177,0.004586151901268404
178,0.004586149185134128
179,0.004568170240795311
180,0.004566590331310877
181,0.0045088019950580704
182,0.004440297329076595
183,0.004419924136223559
184,0.004407501648295828
185,0.00440667007584946
186,0.004389803303183712
187,0.004387038775472293
188,0.004386049721154153
189,0.0043678812977379355
190,0.004307248950954454
191,0.004307198681250846
192,0.004285332796208741
193,0.004252700193033705
194,0.00421654042258876
195,0.004206180588433153
196,0.004196750473880802
197,0.004157833450971607
198,0.004157667243127855
199,0.004156420032896402
200,0.004156419435384945
201,0.004156198475934424
202,0.004149864365085756
203,0.004144489517698975
204,0.0041436848623222985
205,0.0041405873700562715
206,0.004131796099467927
207,0.004120841667600898
208,0.00411761895220835
209,0.004107489856257453
210,0.004103720947331066
211,0.004103685217268185
212,0.00407471069295965
213,0.004074065252087651
214,0.004061544058107103
215,0.004038380136749405
216,0.004026471964452105
217,0.004026274140807223
218,0.00402251713161067
219,0.0039963102562955155
220,0.003995758123755126
221,0.003994616340675154
222,0.003977183088481141
223,0.003973219036754579
224,0.003967459754953294
225,0.00395772667758431
226,0.003954538874593981
227,0.003953470314616271
228,0.003950185898129718
229,0.003943679097293734
230,0.003942034820512842
231,0.003941610108369409
232,0.003938037809347358
233,0.003938031187669777
234,0.0039345513687684824
235,0.003927363535569599
236,0.003918512285427195
237,0.003907381509300326
238,0.0038564617406073934
239,0.0038417767447377
240,0.0038305228452883006
