Model name,Dataset / asset,Number of qubits,VQC layers,Feature set,RMSE,MAE,Directional Accuracy,Training time,Inference time,Parameter count,Circuit depth,Notes
ContextualQNN-d4,AAPL,6,2,"Density-based return buckets, d=4, T=2, tau=1",N/A,N/A,0.3076923076923077,6.062839199999871,0.07758489999832818,24,8,"80 epochs, 128 context-target samples, d=4, T=2, num_layers=2, learning_rate=0.1, spsa_perturbation=0.01. Data source: yfinance."
