epoch,fidelity_loss
1,0.6921152163547388
2,0.6491732687593859
3,0.6194521701109772
4,0.6152963440385953
5,0.6150983382075046
6,0.6138182864617765
7,0.6085565838731581
8,0.5962566211797286
9,0.5807042545913506
10,0.5644514663250115
11,0.5209283543898859
12,0.5164760784739464
13,0.5158379501577905
14,0.5155963598313635
15,0.507519838321633
16,0.5075174836957785
17,0.4961487356401041
18,0.49610295531004267
19,0.4956434868054219
20,0.48868773121591713
21,0.4565163472875827
22,0.45352960831331823
23,0.4525181753435849
24,0.4504700225344819
25,0.44881485377120445
26,0.4484518736004184
27,0.4380362928768871
28,0.425433615642505
29,0.4073810397342048
30,0.4067973771270994
31,0.4029827416051798
32,0.4023529214896233
33,0.4013817362143505
34,0.39829506844658547
35,0.38984022274235786
36,0.3870056815379975
37,0.3869970085983456
38,0.38417326861943657
39,0.3836341327996078
40,0.38275028117223253
41,0.38274069974321195
42,0.3793390473561111
43,0.3787361761158236
44,0.3776952996351133
45,0.37489410144879964
46,0.3747630113055709
47,0.3738889985783873
48,0.37382537301178576
49,0.3738170407515975
50,0.3733175207323463
51,0.3729132010935938
52,0.37194349985269914
53,0.3704554192302003
54,0.36987689669613144
55,0.36772594849648266
56,0.3620817397167493
57,0.3581223157917443
58,0.3539096527290795
59,0.3538267842509844
60,0.35308946059585483
61,0.3527067880732432
62,0.3509052584127607
63,0.350728234812273
64,0.3470072697453114
65,0.3468850870666855
66,0.34523130515871414
67,0.3451477503891469
68,0.3432544824885126
69,0.3427010694348632
70,0.3425415111944999
71,0.33957239972854025
72,0.33711627384137366
73,0.33697270724531214
74,0.3358336483107487
75,0.3310104079319641
76,0.33053020121263055
77,0.32682766825570636
78,0.3260444660865518
79,0.3233746023256845
80,0.3231056826000405
