epoch,fidelity_loss
1,0.3883971601725197
2,0.3815499827111686
3,0.37609735670203337
4,0.37609162720143857
5,0.3757523000517229
6,0.3550633739287312
7,0.35469826988647457
8,0.35053769587838746
9,0.3422204165352796
10,0.3110642933051818
11,0.3064952447755002
12,0.2552499467618864
13,0.25457207072458754
14,0.20344903065331676
15,0.19712308941204224
16,0.18906754585661872
17,0.185844587404834
18,0.18040347490136974
19,0.14809431057898514
20,0.14177965227680578
21,0.13380975023546385
22,0.12583553566222636
23,0.10561456699970118
24,0.08527556238705128
25,0.08207242150611643
26,0.07617171168772918
27,0.07608435321286047
28,0.07608330110201778
29,0.07314849082606517
30,0.06779375272722757
31,0.06774960137627081
32,0.06573727039464528
33,0.063696112447364
34,0.05249442286096068
35,0.04951647608905299
36,0.04928895624897392
37,0.04710263010719881
38,0.04434800859422294
39,0.04090700253504692
40,0.039249142178096
41,0.037758723942344335
42,0.03277717853460563
43,0.030252240053212753
44,0.026636861531656425
45,0.026301668725952215
46,0.024980760227604676
47,0.02371470572392434
48,0.023090472202366957
49,0.02303081414875982
50,0.02168915747064809
51,0.021057172525758255
52,0.020987104907567444
53,0.01913252606704291
54,0.01856367529353317
55,0.018069408069922355
56,0.0163342594042023
57,0.015845132038099174
58,0.014772811731875113
59,0.013945736346503257
60,0.01330686323972205
61,0.013306447986029174
62,0.011218881703231903
63,0.010804996752037888
64,0.010412034065314713
65,0.010205375110387771
66,0.0102013902970082
67,0.00946151559827399
68,0.00862383770473904
69,0.007902269596365474
70,0.007876265468494348
71,0.007485003981203692
72,0.007336261217743917
73,0.007068170877126301
74,0.006173702317389118
75,0.00597551852030026
76,0.005907939522800859
77,0.00585051816799681
78,0.005801762352898809
79,0.005801677403423494
80,0.005399452298723101
81,0.004950442345881795
82,0.004422713847509113
83,0.004370914514923552
84,0.004276471661872339
85,0.004276069509176306
86,0.003964513252852547
87,0.00375892039919673
88,0.003755885307706791
89,0.003521785639614139
90,0.0033223696504111333
91,0.0032781665678801863
92,0.0031473376477671455
93,0.0031405197105810467
94,0.0031023194660471376
95,0.0029467439506809245
96,0.002881057556465949
97,0.002821952765355684
98,0.00276883496056915
99,0.0026684259905926655
100,0.0026294123154010918
