Model name,Dataset / asset,Number of qubits,VQC layers,Feature set,RMSE,MAE,Directional Accuracy,Training time,Inference time,Parameter count,Circuit depth,Notes
ContextualQNN-d4,AAPL,6,4,"Density-based return buckets, d=4, T=2, tau=1",N/A,N/A,0.41025641025641024,24.538970800000243,0.20334590000129538,48,16,"200 epochs, 192 context-target samples, d=4, T=2, num_layers=4, learning_rate=0.08, spsa_perturbation=0.01. Data source: yfinance."
